Area,Floors,Bedrooms,Bathrooms,Price,Legal status_Sale contract,City_Bình Dương,City_Bình Thuận,City_Bắc Ninh,City_Cần Thơ,City_Hà Nội,City_Hưng Yên,City_Hải Phòng,City_Hồ Chí Minh,City_Khánh Hòa,City_Kiên Giang,City_Long An,City_Lâm Đồng,City_Other,City_Quảng Ninh,City_Thanh Hóa,City_Đà Nẵng,City_Đắk Lắk,City_Đồng Nai
39.6,2.0,3.0,2.0,1.75,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
90.0,1.0,2.0,2.0,2.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
45.0,6.0,3.0,4.0,6.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
39.0,6.0,9.0,9.0,8.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52.0,2.0,3.0,2.0,1.69,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65.0,4.0,7.0,7.0,9.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
79.0,4.0,3.0,3.0,6.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
118.4,3.0,5.0,5.0,9.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
78.0,4.0,3.0,3.0,8.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,4.0,3.0,3.0,2.79,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
84.0,3.0,3.0,2.0,2.08,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,3.0,3.0,2.0,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
35.0,4.0,4.0,4.0,5.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
39.0,2.0,2.0,2.0,4.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
19.4,2.0,2.0,2.0,3.45,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,3.0,3.0,3.0,3.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
95.0,3.0,3.0,3.0,6.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33.0,3.0,3.0,2.0,1.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70.0,4.0,4.0,5.0,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.1,3.0,2.0,3.0,2.97,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
92.5,2.0,2.0,2.0,4.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
76.0,3.0,4.0,4.0,7.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
84.0,3.0,3.0,3.0,8.7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
58.0,3.0,3.0,4.0,4.65,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
55.0,5.0,4.0,4.0,6.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45.0,5.0,4.0,3.0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
43.0,5.0,4.0,3.0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
92.0,2.0,3.0,2.0,8.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,3.0,3.0,3.0,5.99,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,3.0,4.0,5.0,8.7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48.0,5.0,5.0,4.0,6.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
63.5,3.0,3.0,3.0,8.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
72.0,1.0,1.0,1.0,8.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
70.0,3.0,3.0,3.0,7.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
78.0,2.0,3.0,3.0,8.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38.5,4.0,4.0,3.0,6.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,4.0,3.0,3.0,10.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
106.0,2.0,3.0,3.0,3.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90.0,3.0,2.0,1.0,6.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
64.0,3.0,4.0,4.0,9.3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
49.0,1.0,3.0,3.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,3.0,3.0,3.0,2.65,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
52.0,4.0,6.0,4.0,8.15,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
67.0,4.0,3.0,3.0,8.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,3.0,4.0,5.0,5.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
68.0,2.0,3.0,3.0,5.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
69.3,1.0,3.0,3.0,3.85,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48.0,3.0,3.0,3.0,3.2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
117.0,3.0,3.0,3.0,8.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,4.0,3.0,3.0,6.7,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
92.0,1.0,2.0,1.0,8.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
127.0,1.0,3.0,1.0,2.49,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
76.0,2.0,3.0,3.0,8.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
33.0,5.0,3.0,4.0,3.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
42.0,4.0,3.0,3.0,5.59,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,1.0,2.0,2.0,6.5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
25.0,4.0,3.0,4.0,4.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36.0,4.0,3.0,4.0,4.5,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27.0,2.0,2.0,2.0,6.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
82.5,3.0,3.0,3.0,6.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,5.0,3.0,4.0,4.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,5.0,3.0,3.0,5.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
96.5,3.0,3.0,4.0,8.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
80.0,2.0,2.0,3.0,7.6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55.0,2.0,2.0,3.0,5.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80.7,2.0,2.0,2.0,6.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
45.0,5.0,4.0,5.0,6.8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,4.0,4.0,3.0,5.98,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28.0,4.0,2.0,3.0,3.6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
21.7,2.0,2.0,2.0,2.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
78.8,3.0,4.0,4.0,5.57,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
135.0,1.0,5.0,5.0,5.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60.0,4.0,3.0,3.0,8.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,2.0,3.0,3.0,4.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
108.0,1.0,6.0,6.0,5.39,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,5.0,6.0,4.0,4.4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
79.0,3.0,3.0,3.0,6.9,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
77.9,3.0,3.0,3.0,7.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
38.8,2.0,2.0,2.0,3.57,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,6.0,3.0,3.0,9.8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
97.0,1.0,1.0,1.0,2.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,3.0,3.0,2.0,1.65,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50.0,5.0,8.0,8.0,8.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37.0,2.0,2.0,2.0,3.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
52.0,3.0,3.0,3.0,2.63,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
60.0,2.0,2.0,2.0,2.65,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,5.0,5.0,4.0,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75.0,1.0,2.0,2.0,2.1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58.0,4.0,4.0,4.0,8.99,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
35.0,3.0,1.0,1.0,8.35,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40.0,4.0,4.0,4.0,5.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65.0,3.0,2.0,3.0,2.79,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
57.0,3.0,3.0,3.0,8.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
51.0,3.0,3.0,3.0,9.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32.0,5.0,4.0,5.0,6.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54.0,2.0,2.0,2.0,4.45,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,4.0,5.0,5.0,6.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50.0,2.0,2.0,2.0,3.85,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,4.0,3.0,3.0,9.3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
49.3,3.0,5.0,6.0,7.3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
120.0,2.0,3.0,4.0,2.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30.0,5.0,3.0,4.0,4.79,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
67.5,4.0,4.0,5.0,4.6,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
110.0,5.0,6.0,6.0,10.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
33.0,2.0,2.0,2.0,1.68,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,4.0,3.0,3.0,5.1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
37.0,3.0,5.0,3.0,2.78,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,2.0,2.0,2.0,2.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
96.2,2.0,4.0,3.0,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
97.5,4.0,4.0,5.0,9.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
92.0,4.0,3.0,3.0,9.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
93.0,3.0,1.0,1.0,4.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36.0,3.0,3.0,3.0,5.99,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
57.6,3.0,3.0,1.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
96.35,3.0,3.0,3.0,5.3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80.0,3.0,3.0,3.0,3.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
108.0,4.0,3.0,3.0,4.1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
75.0,3.0,5.0,5.0,6.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
71.0,3.0,3.0,3.0,4.05,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
63.0,3.0,3.0,3.0,5.3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
64.0,3.0,4.0,5.0,6.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
32.0,5.0,3.0,3.0,4.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
134.0,3.0,4.0,4.0,5.2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
55.2,2.0,3.0,3.0,6.89,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
27.0,3.0,5.0,3.0,7.15,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
120.0,4.0,3.0,3.0,3.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
50.0,3.0,4.0,3.0,6.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80.0,4.0,4.0,5.0,8.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36.0,7.0,3.0,5.0,9.2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
39.43,3.0,4.0,3.0,3.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
61.0,4.0,3.0,3.0,8.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
38.8,2.0,2.0,2.0,3.59,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
119.0,3.0,4.0,3.0,5.75,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
56.0,3.0,3.0,3.0,6.1,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
56.5,4.0,4.0,4.0,6.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
84.0,3.0,3.0,4.0,9.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65.0,3.0,1.0,1.0,8.8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
102.9,4.0,5.0,5.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
39.0,3.0,3.0,3.0,4.7,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
44.0,3.0,3.0,3.0,2.55,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38.0,5.0,3.0,3.0,7.85,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,3.0,3.0,3.0,5.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65.0,5.0,3.0,3.0,7.3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
84.0,3.0,3.0,4.0,9.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36.0,4.0,4.0,4.0,5.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
44.0,5.0,4.0,3.0,8.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
45.0,3.0,3.0,3.0,9.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
64.0,2.0,3.0,2.0,3.86,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30.0,4.0,3.0,3.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
68.4,4.0,4.0,3.0,7.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
52.0,3.0,4.0,3.0,6.2,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
63.0,5.0,8.0,5.0,6.69,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
42.0,4.0,4.0,3.0,3.55,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
36.0,4.0,5.0,5.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
126.0,1.0,4.0,4.0,5.1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
123.0,3.0,3.0,3.0,6.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
36.0,1.0,2.0,1.0,2.17,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
104.71,3.0,3.0,3.0,8.7,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
60.0,3.0,3.0,3.0,6.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
45.0,4.0,4.0,4.0,4.45,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50.0,5.0,5.0,4.0,4.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
50.0,2.0,2.0,2.0,3.55,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
80.0,3.0,3.0,4.0,3.9,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
35.0,4.0,4.0,3.0,3.45,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
40.0,5.0,3.0,3.0,3.25,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,4.0,3.0,3.0,5.5,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
80.0,5.0,7.0,7.0,5.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
76.0,2.0,4.0,2.0,6.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
48.0,3.0,4.0,3.0,4.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,4.0,4.0,3.0,3.5,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
32.0,5.0,3.0,4.0,3.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
58.0,1.0,1.0,1.0,5.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
85.0,3.0,3.0,4.0,6.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
90.0,4.0,4.0,5.0,6.8,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42.0,4.0,4.0,3.0,3.2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
54.0,5.0,4.0,3.0,7.6,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
43.5,6.0,4.0,3.0,7.6,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
90.0,2.0,3.0,2.0,1.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
100.0,1.0,3.0,2.0,1.97,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42.2,2.0,3.0,2.0,4.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60.0,5.0,7.0,7.0,4.5,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47.5,2.0,2.0,1.0,4.95,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
85.0,4.0,3.0,3.0,5.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
30.0,5.0,3.0,4.0,4.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
30.0,3.0,3.0,3.0,4.85,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
64.0,3.0,6.0,3.0,8.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
119.0,2.0,4.0,3.0,9.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59.0,2.0,5.0,3.0,5.95,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
72.0,3.0,3.0,3.0,9.7,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
55.0,2.0,3.0,3.0,8.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,5.0,4.0,4.0,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
75.0,3.0,4.0,3.0,4.1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
120.0,3.0,4.0,5.0,8.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17.0,2.0,1.0,1.0,4.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
66.0,3.0,3.0,3.0,5.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
28.0,2.0,2.0,2.0,4.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
23.0,2.0,2.0,1.0,2.92,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
42.0,4.0,4.0,4.0,6.8,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65.0,2.0,3.0,3.0,4.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
100.0,1.0,2.0,2.0,9.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
43.0,3.0,3.0,3.0,9.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
100.0,2.0,3.0,3.0,9.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
64.6,3.0,4.0,7.0,7.9,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
80.0,3.0,3.0,3.0,2.99,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
94.1,3.0,3.0,3.0,4.55,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
52.0,4.0,4.0,3.0,6.9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
39.56,2.0,3.0,2.0,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
72.0,3.0,4.0,4.0,4.4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,4.0,4.0,3.0,6.68,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
80.0,2.0,3.0,2.0,3.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
68.0,4.0,4.0,5.0,5.9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,4.0,4.0,3.0,5.4,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
84.0,3.0,3.0,3.0,1.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
52.0,4.0,4.0,3.0,10.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
58.7,4.0,3.0,4.0,6.38,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
63.0,3.0,2.0,2.0,6.2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
47.0,2.0,4.0,2.0,4.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
78.0,2.0,2.0,2.0,5.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
40.0,3.0,3.0,3.0,6.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
70.0,2.0,5.0,3.0,8.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
118.0,4.0,3.0,3.0,8.35,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
56.0,3.0,5.0,4.0,10.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
65.0,2.0,1.0,3.0,8.9,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
100.0,3.0,7.0,5.0,10.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
50.0,3.0,3.0,3.0,8.25,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
63.8,3.0,3.0,2.0,7.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
50.0,1.0,2.0,2.0,1.65,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
80.0,4.0,4.0,4.0,6.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100.0,1.0,4.0,4.0,3.45,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
72.0,4.0,8.0,3.0,9.8,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
100.0,1.0,2.0,2.0,4.95,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
100.0,2.0,3.0,2.0,5.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
66.0,4.0,5.0,3.0,9.3,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
74.7,2.0,3.0,2.0,5.6,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
100.0,2.0,3.0,2.0,4.99,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
101.0,3.0,4.0,4.0,8.3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
73.0,3.0,3.0,3.0,5.6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
